score,mandatory_review,role_category,company,title,location,location_priority,years_min,years_max,is_internship,resume_to_use,ats_score,tailored,resume_file,source,ats,final_url,url
70.0,1,other,Acclime,Senior Data Engineer,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,0.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5864424833?se=7GvEjjGo8RG3TpDPm-H14g&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA,https://www.adzuna.in/land/ad/5864424833?se=7GvEjjGo8RG3TpDPm-H14g&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA
70.0,1,other,Arrow Electronics,Senior Engineer - Device Testing - Testing WebRTC-based applications,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,0.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/details/5870119348?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5870119348?utm_medium=api&utm_source=93a24393
70.0,1,other,Heinz,"Senior Analyst, Global GBS","Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/details/5869826048?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5869826048?utm_medium=api&utm_source=93a24393
70.0,1,other,Acclime,Senior Data Engineer,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,0.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5864424833?se=dAXZjzGo8RGDXZRVG-VeHA&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA,https://www.adzuna.in/land/ad/5864424833?se=dAXZjzGo8RGDXZRVG-VeHA&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA
70.0,1,other,Heinz,"Analyst II, Data Assurance , Finance","Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/details/5869826045?utm_medium=api&utm_source=93a24393,https://www.adzuna.in/details/5869826045?utm_medium=api&utm_source=93a24393
70.0,1,other,SKIPS University,Assistant Professor of Computer Science,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5854366226?se=qDB0kDGo8RGxWp4A46G3QA&utm_medium=api&utm_source=93a24393&v=489820ACC755BE7FF58D67DE393566074CE57CC0,https://www.adzuna.in/land/ad/5854366226?se=qDB0kDGo8RGxWp4A46G3QA&utm_medium=api&utm_source=93a24393&v=489820ACC755BE7FF58D67DE393566074CE57CC0
70.0,1,other,Azilen Technologies,Lead Data Engineer,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5867036139?se=qDB0kDGo8RGxWp4A46G3QA&utm_medium=api&utm_source=93a24393&v=98099390F716A426181FA7C8F32610DFF4DFA4EE,https://www.adzuna.in/land/ad/5867036139?se=qDB0kDGo8RGxWp4A46G3QA&utm_medium=api&utm_source=93a24393&v=98099390F716A426181FA7C8F32610DFF4DFA4EE
70.0,1,other,Novo,Technical Lead,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5864433220?se=qDB0kDGo8RGxWp4A46G3QA&utm_medium=api&utm_source=93a24393&v=29E07EF7DCE66CFA49659F8C73F0BE1F61F5470C,https://www.adzuna.in/land/ad/5864433220?se=qDB0kDGo8RGxWp4A46G3QA&utm_medium=api&utm_source=93a24393&v=29E07EF7DCE66CFA49659F8C73F0BE1F61F5470C
70.0,1,other,ASTEC,CAD Helpdesk Technician,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5864427574?se=VCrnkDGo8RGyMvtxTR9fJQ&utm_medium=api&utm_source=93a24393&v=2DC4EA015D2DE1306596175EA42119944ACD5968,https://www.adzuna.in/land/ad/5864427574?se=VCrnkDGo8RGyMvtxTR9fJQ&utm_medium=api&utm_source=93a24393&v=2DC4EA015D2DE1306596175EA42119944ACD5968
70.0,1,other,Acclime,Senior Data Engineer,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,0.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5864424833?se=4gH5kTGo8RGKy5K4tUKoXw&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA,https://www.adzuna.in/land/ad/5864424833?se=4gH5kTGo8RGKy5K4tUKoXw&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA
