score,mandatory_review,role_category,company,title,location,location_priority,years_min,years_max,is_internship,resume_to_use,ats_score,tailored,resume_file,source,ats,final_url,url
90.0,1,swe,Magneto IT Solutions,Sr. Odoo Developer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_SWE.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4465965877,https://www.linkedin.com/jobs/view/4465965877
70.0,1,other,Acclime,Senior Data Engineer,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,0.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5864424833?se=kutZMfKx8RGRr_JonSYGrg&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA,https://www.adzuna.in/land/ad/5864424833?se=kutZMfKx8RGRr_JonSYGrg&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA
70.0,1,other,Acclime,Senior Data Engineer,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,0.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5864424833?se=StsQMvKx8RGRr_JonSYGrg&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA,https://www.adzuna.in/land/ad/5864424833?se=StsQMvKx8RGRr_JonSYGrg&utm_medium=api&utm_source=93a24393&v=A87CE857374FFE8579B824B7C2F13300EE0C43AA
70.0,1,other,Armakuni,Senior Technical Project Manager,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,0.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5872265972?se=pF2YMvKx8RGDYYHAhyRkhg&utm_medium=api&utm_source=93a24393&v=D60DD04C0705A94FAA595F62A416267A3CEF45EF,https://www.adzuna.in/land/ad/5872265972?se=pF2YMvKx8RGDYYHAhyRkhg&utm_medium=api&utm_source=93a24393&v=D60DD04C0705A94FAA595F62A416267A3CEF45EF
70.0,1,other,Novo,Technical Lead,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5864433220?se=pF2YMvKx8RGDYYHAhyRkhg&utm_medium=api&utm_source=93a24393&v=29E07EF7DCE66CFA49659F8C73F0BE1F61F5470C,https://www.adzuna.in/land/ad/5864433220?se=pF2YMvKx8RGDYYHAhyRkhg&utm_medium=api&utm_source=93a24393&v=29E07EF7DCE66CFA49659F8C73F0BE1F61F5470C
70.0,1,other,Eternal Robotics,Project Manager,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5876872046?se=pF2YMvKx8RGDYYHAhyRkhg&utm_medium=api&utm_source=93a24393&v=ABFDD66695950528159AFE0D5774840B1D377E17,https://www.adzuna.in/land/ad/5876872046?se=pF2YMvKx8RGDYYHAhyRkhg&utm_medium=api&utm_source=93a24393&v=ABFDD66695950528159AFE0D5774840B1D377E17
70.0,1,other,Virtual Building Studio Inc,BIM Modeler (Electrical),"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5880062727?se=MKQkM_Kx8RGHBcPWGKyXKQ&utm_medium=api&utm_source=93a24393&v=8D5F144A0C510E22FD540D78FD1C04F623C15089,https://www.adzuna.in/land/ad/5880062727?se=MKQkM_Kx8RGHBcPWGKyXKQ&utm_medium=api&utm_source=93a24393&v=8D5F144A0C510E22FD540D78FD1C04F623C15089
70.0,1,other,ABJ Experts,Business Development Executive (BDE) - IT Services,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5886097787?se=MKQkM_Kx8RGHBcPWGKyXKQ&utm_medium=api&utm_source=93a24393&v=24A84D60B461BEA514E81AA2E4185A1BA52DCB16,https://www.adzuna.in/land/ad/5886097787?se=MKQkM_Kx8RGHBcPWGKyXKQ&utm_medium=api&utm_source=93a24393&v=24A84D60B461BEA514E81AA2E4185A1BA52DCB16
70.0,1,other,Adani Power,Techno Commercial _Purchase,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4459182786,https://www.linkedin.com/jobs/view/4459182786
70.0,1,other,Infineon Technologies,Manager Data Science HR,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://in.linkedin.com/jobs/view/manager-data-science-hr-at-infineon-technologies-4431697651,https://www.linkedin.com/jobs/view/4431697651
